City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Poltava,UA,2021-07-27 19:45:18,49.5937,34.5407,71.37,47,3,5.95
294,Muli,MV,2021-07-27 19:45:18,2.9167,73.5667,80.55,80,100,6.98
295,Katsuura,JP,2021-07-27 19:45:19,35.1333,140.3,77.14,87,99,10.33
296,Deputatskiy,RU,2021-07-27 19:45:19,69.3,139.9,38.35,79,87,4.43
297,Srednekolymsk,RU,2021-07-27 19:45:19,67.45,153.6833,40.62,82,100,11.1
298,Celestun,MX,2021-07-27 19:45:20,20.8667,-90.4,83.23,74,68,10.22
299,Fort Nelson,CA,2021-07-27 19:41:07,58.8053,-122.7002,67.59,56,40,2.3
300,Kutum,SD,2021-07-27 19:45:20,14.2,24.6667,73.13,73,81,9.57
301,Selenginsk,RU,2021-07-27 19:45:21,52.0064,106.8647,57.61,74,21,4.9
302,Flinders,AU,2021-07-27 19:45:21,-34.5833,150.8552,57.2,63,93,3.0
303,Port Macquarie,AU,2021-07-27 19:44:06,-31.4333,152.9167,42.39,100,8,0.0
304,Norman Wells,CA,2021-07-27 19:45:21,65.282,-126.8329,64.44,63,75,5.75
305,Brigantine,US,2021-07-27 19:45:22,39.4101,-74.3646,96.33,60,1,10.36
306,Porto Velho,BR,2021-07-27 19:42:18,-8.7619,-63.9039,95.05,38,40,3.44
307,Coihaique,CL,2021-07-27 19:45:22,-45.5752,-72.0662,47.01,77,64,5.1
308,Dingle,PH,2021-07-27 19:45:22,10.9995,122.6711,78.87,82,100,11.59
309,Bulgan,MN,2021-07-27 19:45:23,48.8125,103.5347,57.38,76,57,1.36
310,Saint-Joseph,RE,2021-07-27 19:45:23,-21.3667,55.6167,68.36,80,48,12.41
311,Langsa,ID,2021-07-27 19:45:23,4.4683,97.9683,74.75,96,10,2.64
312,Luanda,AO,2021-07-27 19:45:24,-8.8368,13.2343,73.4,83,40,9.22
313,Meulaboh,ID,2021-07-27 19:45:24,4.1363,96.1285,76.8,90,56,3.87
314,Lundazi,ZM,2021-07-27 19:45:24,-12.2929,33.1782,52.0,47,5,6.96
315,Kaduqli,SD,2021-07-27 19:45:25,11.0167,29.7167,72.86,83,60,4.9
316,Laguna,US,2021-07-27 19:45:25,38.421,-121.4238,94.87,25,1,3.0
317,Lasa,IT,2021-07-27 19:45:25,46.6166,10.7002,63.34,94,93,4.5
318,Moranbah,AU,2021-07-27 19:45:25,-22.0016,148.0466,52.21,90,2,3.53
319,Nantucket,US,2021-07-27 19:45:26,41.2835,-70.0995,86.34,51,1,9.22
320,Nemuro,JP,2021-07-27 19:45:26,43.3236,145.575,63.14,99,98,7.11
321,Xining,CN,2021-07-27 19:45:26,36.6167,101.7667,51.01,75,35,2.77
322,Dakoro,NE,2021-07-27 19:45:27,14.5106,6.765,85.86,52,91,12.46
323,Tura,IN,2021-07-27 19:45:27,25.5198,90.2201,75.58,96,100,3.15
324,Waipawa,NZ,2021-07-27 19:45:28,-41.4122,175.5153,41.63,87,0,2.75
325,Jasper,US,2021-07-27 19:42:55,37.2001,-94.3502,94.98,54,1,1.01
326,Dowa,MW,2021-07-27 19:45:28,-13.654,33.9375,50.74,60,5,2.13
327,Qingdao,CN,2021-07-27 19:45:28,36.0986,120.3719,80.2,74,0,6.71
328,Cayenne,GF,2021-07-27 19:45:29,4.9333,-52.3333,86.09,77,75,3.0
329,Ust-Nera,RU,2021-07-27 19:45:29,64.5667,143.2,48.72,86,95,7.25
330,Chase,CA,2021-07-27 19:45:29,50.8165,-119.6857,89.38,25,0,2.8
331,Half Moon Bay,US,2021-07-27 19:45:14,37.4636,-122.4286,94.91,64,40,6.91
332,Baherden,TM,2021-07-27 19:45:30,38.4362,57.4316,87.69,19,0,5.08
333,Bathsheba,BB,2021-07-27 19:45:30,13.2167,-59.5167,86.61,66,40,17.27
334,Verkhoyansk,RU,2021-07-27 19:45:30,67.5447,133.385,48.22,65,3,6.08
335,Tasiilaq,GL,2021-07-27 19:45:31,65.6145,-37.6368,42.96,78,40,7.27
336,Adrar,MR,2021-07-27 19:45:31,20.5022,-10.0711,95.16,18,100,13.51
337,Margate,GB,2021-07-27 19:45:31,51.3813,1.3862,66.06,77,31,1.99
338,Abbeville,FR,2021-07-27 19:45:32,50.1,1.8333,65.48,95,11,7.14
339,Gladstone,AU,2021-07-27 19:45:32,-23.85,151.25,55.78,88,40,5.75
340,Miramar,US,2021-07-27 19:45:32,25.9873,-80.2323,95.02,65,75,9.22
341,Sabang,ID,2021-07-27 19:45:33,5.8933,95.3214,83.34,77,42,18.88
342,Lulea,SE,2021-07-27 19:45:33,65.5842,22.1547,66.27,82,91,3.44
343,Huarmey,PE,2021-07-27 19:45:33,-10.0681,-78.1522,70.11,73,8,11.92
344,Springbok,ZA,2021-07-27 19:45:34,-29.6643,17.8865,44.56,79,0,3.49
345,Oistins,BB,2021-07-27 19:45:34,13.0667,-59.5333,86.09,66,40,17.27
346,Praia Da Vitoria,PT,2021-07-27 19:45:35,38.7333,-27.0667,76.75,83,75,10.38
347,Kodinsk,RU,2021-07-27 19:45:35,58.6881,99.1844,63.1,97,100,3.15
348,Bonavista,CA,2021-07-27 19:45:35,48.6499,-53.1147,69.8,94,100,13.49
349,Port Blair,IN,2021-07-27 19:45:35,11.6667,92.75,81.84,84,93,18.57
350,Bulawayo,ZW,2021-07-27 19:45:36,-20.15,28.5833,50.09,52,0,9.04
351,Komsomolskiy,UZ,2021-07-27 19:45:36,40.4272,71.7189,84.92,34,40,9.22
352,Hammerfest,NO,2021-07-27 19:45:36,70.6634,23.6821,46.85,100,90,10.36
353,Hafizabad,PK,2021-07-27 19:44:09,32.0679,73.6854,88.11,68,86,9.04
354,Murgab,TM,2021-07-27 19:45:37,37.4966,61.9714,84.07,26,0,9.22
355,Pangody,RU,2021-07-27 19:45:37,65.85,74.4859,47.89,65,3,8.32
356,Gizo,SB,2021-07-27 19:45:37,-8.103,156.8419,81.57,77,78,7.81
357,Chateau-Thierry,FR,2021-07-27 19:45:38,49.05,3.4,65.32,89,100,7.67
358,Selty,RU,2021-07-27 19:45:38,57.3132,52.1345,47.41,81,0,3.69
359,Dawei,MM,2021-07-27 19:45:38,14.0833,98.2,77.47,94,100,6.38
360,Catuday,PH,2021-07-27 19:45:39,16.2923,119.8062,80.37,84,100,17.69
361,Ilulissat,GL,2021-07-27 19:44:34,69.2167,-51.1,62.62,42,75,8.05
362,Sai Buri,TH,2021-07-27 19:45:39,6.7013,101.6168,78.04,85,25,5.88
363,Alofi,NU,2021-07-27 19:45:02,-19.0595,-169.9187,69.69,94,99,1.14
364,Palu,ID,2021-07-27 19:45:40,-0.8917,119.8707,74.53,93,73,2.64
365,Palmer,US,2021-07-27 19:45:40,42.1584,-72.3287,90.48,45,40,1.99
366,Belyy Yar,RU,2021-07-27 19:45:40,53.6039,91.3903,62.49,77,0,11.18
367,Guerrero Negro,MX,2021-07-27 19:45:41,27.9769,-114.0611,81.61,50,0,12.86
368,Mehran,IR,2021-07-27 19:45:41,33.1222,46.1646,105.28,12,0,15.37
369,Sangar,RU,2021-07-27 19:45:41,63.9242,127.4739,54.01,74,35,1.63
370,Camana,PE,2021-07-27 19:45:42,-16.6228,-72.7111,62.62,76,66,10.09
371,Saint-Augustin,CA,2021-07-27 19:45:42,51.226,-58.6502,64.62,89,97,9.22
372,Nalut,LY,2021-07-27 19:45:42,30.3333,10.85,88.66,14,0,12.06
373,Tynda,RU,2021-07-27 19:45:42,55.1667,124.7167,58.12,89,100,1.72
374,Sur,OM,2021-07-27 19:45:43,22.5667,59.5289,93.65,48,100,19.57
375,New Glasgow,CA,2021-07-27 19:45:06,45.5834,-62.6486,78.91,73,81,6.51
376,Pocsaj,HU,2021-07-27 19:45:43,47.2833,21.8167,80.65,47,92,2.75
377,Roscommon,IE,2021-07-27 19:45:44,53.6333,-8.1833,58.12,84,31,5.73
378,Homer,US,2021-07-27 19:45:44,59.6425,-151.5483,69.08,74,1,5.75
379,Joshimath,IN,2021-07-27 19:45:44,30.5667,79.5667,73.94,96,99,1.92
380,Yalta,UA,2021-07-27 19:45:45,44.5,34.1667,76.62,71,15,7.67
381,Shimoda,JP,2021-07-27 19:45:24,34.6667,138.95,73.11,86,100,8.84
382,Awjilah,LY,2021-07-27 19:45:45,29.1081,21.2869,88.41,23,0,8.61
383,Xuddur,SO,2021-07-27 19:45:45,4.1213,43.8894,74.61,64,100,20.65
384,Constitucion,CL,2021-07-27 19:45:12,-35.3333,-72.4167,54.32,55,0,13.58
385,Ossora,RU,2021-07-27 19:45:46,59.2353,163.0719,58.08,75,96,6.51
386,Boa Esperanca,BR,2021-07-27 19:45:46,-21.09,-45.5658,77.74,25,12,3.74
387,Arona,ES,2021-07-27 19:45:46,28.0996,-16.681,71.82,66,20,5.01
388,Aranos,NA,2021-07-27 19:45:47,-24.1333,19.1167,53.69,28,0,13.24
389,Bulri,PK,2021-07-27 19:45:47,24.8667,68.3333,83.01,76,100,19.39
390,Farafangana,MG,2021-07-27 19:45:47,-22.8167,47.8333,63.97,86,96,8.19
391,Chara,RU,2021-07-27 19:45:48,56.9064,118.2631,59.52,81,98,1.52
392,Hermosillo,MX,2021-07-27 19:45:48,29.0667,-110.9667,101.37,40,82,5.01
393,Tavda,RU,2021-07-27 19:45:48,58.0425,65.2726,49.53,96,21,4.38
394,Kibondo,TZ,2021-07-27 19:45:49,-3.5864,30.7203,62.87,42,8,1.25
395,Inhambane,MZ,2021-07-27 19:41:15,-23.865,35.3833,58.98,94,20,3.44
396,Athens,GR,2021-07-27 19:41:39,37.9795,23.7162,88.23,29,0,1.01
397,Aracati,BR,2021-07-27 19:45:49,-4.5617,-37.7697,81.3,70,7,13.27
398,Anchorage,US,2021-07-27 19:45:16,61.2181,-149.9003,65.66,70,1,1.99
399,Tautira,PF,2021-07-27 19:44:48,-17.7333,-149.15,80.62,77,71,12.91
400,Guadalajara,MX,2021-07-27 19:43:06,20.6667,-103.3333,82.98,45,20,8.05
401,Prainha,BR,2021-07-27 19:45:50,-1.8,-53.48,92.05,39,7,3.2
402,Severnyy-Kospashskiy,RU,2021-07-27 19:45:50,59.0925,57.8008,48.6,91,84,5.06
403,Cumra,TR,2021-07-27 19:45:50,37.5732,32.7745,73.54,39,0,15.73
404,Kungurtug,RU,2021-07-27 19:45:51,50.5994,97.5228,53.04,95,80,0.98
405,Husavik,IS,2021-07-27 19:45:51,66.0449,-17.3389,49.91,99,100,10.83
406,Cine,TR,2021-07-27 19:45:51,37.6117,28.0614,90.5,32,0,4.72
407,Jiaxing,CN,2021-07-27 19:45:52,30.7522,120.75,78.82,94,100,19.98
408,Chimbote,PE,2021-07-27 19:44:43,-9.0853,-78.5783,69.62,74,9,11.36
409,Vardo,NO,2021-07-27 19:45:52,70.3705,31.1107,53.8,93,75,11.5
410,Tuatapere,NZ,2021-07-27 19:45:53,-46.1333,167.6833,48.81,91,9,2.46
411,Yerbogachen,RU,2021-07-27 19:45:35,61.2767,108.0108,63.14,65,6,5.37
412,Skjervoy,NO,2021-07-27 19:44:40,70.0311,20.9714,47.73,95,79,1.3
413,Ostersund,SE,2021-07-27 19:45:53,63.1792,14.6357,72.05,53,24,9.22
414,Mayo,US,2021-07-27 19:45:54,38.8876,-76.5119,97.39,55,20,7.0
415,Port Hedland,AU,2021-07-27 19:45:54,-20.3167,118.5667,66.25,100,5,6.91
416,Erzin,TR,2021-07-27 19:45:54,36.9559,36.2,84.92,73,0,2.01
417,Saint-Georges,GD,2021-07-27 19:45:55,12.0564,-61.7485,85.68,70,20,13.8
418,Praia,CV,2021-07-27 19:45:55,14.9215,-23.5087,79.34,69,75,5.75
419,Pilar,BR,2021-07-27 19:43:49,-9.5972,-35.9567,76.93,84,21,5.64
420,Port Elizabeth,ZA,2021-07-27 19:43:45,-33.918,25.5701,61.11,88,40,14.97
421,Takab,IR,2021-07-27 19:45:56,36.4009,47.1133,77.72,22,65,1.25
422,Naze,JP,2021-07-27 19:45:56,28.3667,129.4833,76.59,86,100,10.33
423,Rockhampton,AU,2021-07-27 19:45:56,-23.3833,150.5,53.49,87,75,0.0
424,Lapy,PL,2021-07-27 19:45:57,52.9911,22.8842,68.49,80,82,7.34
425,Cairns,AU,2021-07-27 19:45:57,-16.9167,145.7667,65.07,96,5,10.36
426,Vostok,RU,2021-07-27 19:45:57,46.4856,135.8833,70.2,85,98,2.93
427,Acapulco,MX,2021-07-27 19:45:58,16.8634,-99.8901,87.22,63,41,7.0
428,Galesong,ID,2021-07-27 19:45:58,-5.3166,119.3661,71.62,67,7,5.79
429,Port-Gentil,GA,2021-07-27 19:45:58,-0.7193,8.7815,76.96,78,40,5.75
430,Rancho Veloz,CU,2021-07-27 19:45:59,22.8806,-80.3917,90.09,56,11,7.85
431,Hinton,CA,2021-07-27 19:45:59,53.4001,-117.5857,80.11,32,21,1.59
432,Fougamou,GA,2021-07-27 19:45:59,-1.2154,10.5838,76.15,74,77,2.89
433,La Ronge,CA,2021-07-27 19:45:59,55.1001,-105.2842,71.82,60,75,4.61
434,Petropavlovsk-Kamchatskiy,RU,2021-07-27 19:46:00,53.0452,158.6483,61.39,88,20,8.95
435,San Felipe,VE,2021-07-27 19:46:00,10.3399,-68.7425,82.26,83,100,4.05
436,Kirkland Lake,CA,2021-07-27 19:46:01,48.1446,-80.0377,68.29,60,42,8.66
437,Bethanien,NA,2021-07-27 19:46:01,-26.502,17.1583,58.75,36,0,8.3
438,Fontem,CM,2021-07-27 19:46:02,5.4685,9.8818,65.08,95,91,1.59
439,Manta,EC,2021-07-27 19:46:02,-0.95,-80.7333,78.58,78,20,13.8
440,Soyo,AO,2021-07-27 19:46:02,-6.1349,12.3689,75.25,88,38,10.71
441,Batagay-Alyta,RU,2021-07-27 19:46:02,67.8006,130.4114,45.41,72,23,9.82
442,Roma,US,2021-07-27 19:46:03,43.2128,-75.4557,75.51,91,90,3.44
443,Aripuana,BR,2021-07-27 19:46:03,-9.1667,-60.6333,97.52,24,37,2.39
444,Suleja,NG,2021-07-27 19:46:04,9.1758,7.1808,74.39,96,71,1.25
445,Tenenkou,ML,2021-07-27 19:46:04,14.4572,-4.9169,89.2,51,99,3.94
446,Scottsbluff,US,2021-07-27 19:46:04,41.8666,-103.6672,100.78,22,1,8.01
447,Asosa,ET,2021-07-27 19:46:04,10.0667,34.5333,57.9,96,100,2.19
448,Gisborne,NZ,2021-07-27 19:46:05,-38.6533,178.0042,39.94,83,59,5.12
449,Fort Walton Beach,US,2021-07-27 19:46:05,30.4058,-86.6188,95.65,63,90,5.01
450,Taywarah,AF,2021-07-27 19:46:05,33.35,64.4167,59.52,34,42,7.43
451,Izumo,JP,2021-07-27 19:46:06,35.3667,132.7667,78.75,88,97,1.99
452,Mercedes,AR,2021-07-27 19:46:06,-34.6515,-59.4307,52.52,51,17,14.61
453,Cap Malheureux,MU,2021-07-27 19:46:07,-19.9842,57.6142,67.46,90,56,5.01
454,Micheweni,TZ,2021-07-27 19:41:42,-4.9667,39.8333,75.51,79,3,18.1
455,Ambon,ID,2021-07-27 19:46:07,-3.6954,128.1814,75.34,94,40,3.44
456,Sept-Iles,CA,2021-07-27 19:46:07,50.2001,-66.3821,70.32,76,75,5.01
457,Norsup,VU,2021-07-27 19:46:08,-16.0667,167.3833,76.62,81,84,14.85
458,Rudbar,AF,2021-07-27 19:46:08,30.15,62.6,92.46,13,100,20.24
459,Chapais,CA,2021-07-27 19:46:08,49.7834,-74.8492,60.58,44,100,7.67
460,Pozo Colorado,PY,2021-07-27 19:46:09,-23.4923,-58.7972,65.95,21,13,10.09
461,Ulaanbaatar,MN,2021-07-27 19:46:09,47.9077,106.8832,50.13,87,0,2.24
462,Mahajanga,MG,2021-07-27 19:46:10,-15.7167,46.3167,73.42,68,20,4.61
463,Wahiawa,US,2021-07-27 19:46:10,21.5028,-158.0236,80.92,63,20,11.5
464,Cidreira,BR,2021-07-27 19:46:10,-30.1811,-50.2056,51.94,59,88,19.73
465,Damghan,IR,2021-07-27 19:46:10,36.1683,54.348,82.58,42,0,4.65
466,Puerto Leguizamo,CO,2021-07-27 19:46:11,-0.1934,-74.7819,82.89,69,85,2.01
467,Dali,CN,2021-07-27 19:46:11,25.7,100.1833,63.5,91,99,1.97
468,Boguchar,RU,2021-07-27 19:46:12,49.9358,40.545,69.49,49,0,3.67
469,Naberera,TZ,2021-07-27 19:46:12,-4.2,36.9333,58.64,69,13,13.02
470,Keti Bandar,PK,2021-07-27 19:43:59,24.1447,67.4497,82.42,83,100,20.74
471,Christiana,ZA,2021-07-27 19:46:12,-27.914,25.1611,46.09,37,0,8.86
472,Lebork,PL,2021-07-27 19:46:13,54.5392,17.7501,70.75,91,66,4.65
473,Ndjole,GA,2021-07-27 19:46:13,-0.1783,10.7649,77.99,74,86,5.5
474,Severnyy,RU,2021-07-27 19:46:13,50.677,36.5532,77.04,44,0,2.24
475,Jamame,SO,2021-07-27 19:46:14,0.0722,42.7506,75.2,79,88,14.43
476,Atakpame,TG,2021-07-27 19:46:14,7.5333,1.1333,71.76,87,100,4.27
477,Anicuns,BR,2021-07-27 19:46:14,-16.4611,-49.9617,83.73,24,19,4.29
478,Peniche,PT,2021-07-27 19:44:51,39.3558,-9.3811,71.08,84,0,18.77
479,Maltahohe,NA,2021-07-27 19:46:15,-24.8333,16.9833,54.43,33,0,5.61
480,Kattivakkam,IN,2021-07-27 19:46:15,13.2167,80.3167,84.29,56,100,16.78
481,Tezu,IN,2021-07-27 19:46:15,27.9167,96.1667,79.23,76,99,3.24
482,Mpulungu,ZM,2021-07-27 19:46:16,-8.7623,31.1141,68.79,42,4,10.11
483,Whitianga,NZ,2021-07-27 19:46:16,-36.8333,175.7,52.27,80,5,8.34
484,Severo-Kurilsk,RU,2021-07-27 19:46:16,50.6789,156.125,57.79,96,100,7.65
485,Kochi,IN,2021-07-27 19:46:17,9.9399,76.2602,76.98,89,33,4.92
486,Solnechnyy,RU,2021-07-27 19:46:17,50.7214,136.6319,67.53,97,80,1.59
487,Bam,IR,2021-07-27 19:46:17,29.106,58.357,92.14,16,100,16.53
488,Guanare,VE,2021-07-27 19:46:18,9.0418,-69.7421,96.82,44,15,5.75
489,Bidar,IN,2021-07-27 19:46:18,17.9,77.55,72.95,82,100,18.21
490,Umm Lajj,SA,2021-07-27 19:44:36,25.0213,37.2685,89.17,58,66,6.26
491,Bonthe,SL,2021-07-27 19:44:54,7.5264,-12.505,77.2,85,99,11.21
492,Nouadhibou,MR,2021-07-27 19:46:18,20.931,-17.0347,73.38,73,6,20.71
493,Mackay,AU,2021-07-27 19:46:19,-21.15,149.2,60.04,93,88,5.75
494,Ketchikan,US,2021-07-27 19:44:33,55.3422,-131.6461,61.27,77,90,8.05
495,Dejen,ET,2021-07-27 19:46:19,10.1667,38.1333,54.9,91,100,3.42
496,Ongandjera,NA,2021-07-27 19:46:20,-17.8833,15.0667,60.48,27,0,9.24
497,Mayahi,NE,2021-07-27 19:46:20,13.9553,7.6712,82.51,63,100,15.48
498,Waddan,LY,2021-07-27 19:44:43,29.1614,16.139,86.43,27,0,11.99
499,Bastia,FR,2021-07-27 19:46:20,42.6667,9.3333,76.8,92,75,12.66
500,Porbandar,IN,2021-07-27 19:46:21,21.6422,69.6093,81.84,85,100,24.54
501,Kaka,TM,2021-07-27 19:46:21,37.3482,59.6143,85.21,19,0,3.78
502,Durazno,UY,2021-07-27 19:45:03,-33.4131,-56.5006,45.84,62,42,17.05
503,Tessalit,ML,2021-07-27 19:46:21,20.1986,1.0114,95.85,27,100,20.38
504,Mocuba,MZ,2021-07-27 19:46:22,-16.8392,36.9856,60.15,95,9,3.09
505,Masyaf,SY,2021-07-27 19:46:22,35.0653,36.3406,77.05,61,0,6.85
506,Galle,LK,2021-07-27 19:46:22,6.0367,80.217,79.47,87,100,11.18
507,Blackwater,AU,2021-07-27 19:46:23,-23.5833,148.8833,53.69,92,4,5.64
508,Batemans Bay,AU,2021-07-27 19:46:23,-35.7167,150.1833,57.2,60,66,7.76
509,Padang,ID,2021-07-27 19:44:25,-0.9492,100.3543,77.59,88,29,3.06
510,San Vicente De Canete,PE,2021-07-27 19:46:23,-13.0751,-76.3835,68.29,74,40,8.52
511,Lata,PT,2021-07-27 19:46:24,40.1629,-8.3327,67.35,77,0,5.88
512,Simao,CN,2021-07-27 19:46:24,22.7886,100.9748,64.87,99,33,2.04
513,Acajutla,SV,2021-07-27 19:46:24,13.5928,-89.8275,97.14,70,22,7.29
514,Holbeach,GB,2021-07-27 19:46:25,52.804,0.0144,66.96,86,85,5.01
515,Ust-Kan,RU,2021-07-27 19:46:25,50.9276,84.761,48.65,98,53,1.95
516,Xudat,AZ,2021-07-27 19:46:25,41.631,48.681,74.97,70,46,20.04
517,Velka Nad Velickou,CZ,2021-07-27 19:46:26,48.8826,17.5206,76.59,65,98,4.94
518,Mandera,KE,2021-07-27 19:46:26,3.9366,41.867,79.95,57,99,19.22
519,Miles City,US,2021-07-27 19:46:26,46.4083,-105.8406,101.52,18,1,6.91
520,Dakar,SN,2021-07-27 19:46:27,14.6937,-17.4441,82.53,65,40,13.8
521,Tutoia,BR,2021-07-27 19:46:27,-2.7619,-42.2744,85.98,74,20,11.54
522,Bedi,IN,2021-07-27 19:46:27,22.5,70.05,81.61,82,100,24.45
523,Georgetown,MY,2021-07-27 19:46:28,5.4112,100.3354,82.89,84,20,4.61
524,Cabimas,VE,2021-07-27 19:42:17,10.3883,-71.4399,84.47,70,37,7.9
525,Oranjestad,AW,2021-07-27 19:46:28,12.524,-70.027,87.75,66,75,13.8
526,Urumqi,CN,2021-07-27 19:46:28,43.801,87.6005,81.55,28,0,8.95
527,West Lafayette,US,2021-07-27 19:46:29,40.4259,-86.9081,89.22,52,1,6.91
528,Road Town,VG,2021-07-27 19:46:29,18.4167,-64.6167,86.04,74,40,10.36
529,Jalu,LY,2021-07-27 19:46:29,29.0331,21.5482,88.83,23,0,8.25
530,Maraa,BR,2021-07-27 19:46:30,-1.8333,-65.3667,82.87,65,92,1.52
531,Betioky,MG,2021-07-27 19:46:30,-23.7167,44.3833,61.18,69,0,12.82
532,Kostomuksha,RU,2021-07-27 19:46:30,64.571,30.5767,60.44,56,22,3.38
533,Karagaylinskiy,RU,2021-07-27 19:46:31,54.172,86.5521,52.07,88,2,1.23
534,Waingapu,ID,2021-07-27 19:46:31,-9.6567,120.2641,73.81,85,14,8.41
535,Lander,US,2021-07-27 19:46:31,42.833,-108.7307,95.05,17,1,5.75
536,Seoul,KR,2021-07-27 19:41:39,37.5683,126.9778,80.17,83,0,1.14
537,Pontianak,ID,2021-07-27 19:46:32,-0.0333,109.3333,78.78,100,75,4.61
538,Wadsworth,US,2021-07-27 19:44:01,41.0256,-81.7299,88.18,53,25,1.01
539,Juba,SS,2021-07-27 19:46:32,4.8517,31.5825,69.66,90,44,1.63
540,Villa Carlos Paz,AR,2021-07-27 19:46:33,-31.4241,-64.4978,60.06,22,0,1.01
541,Novaya Igirma,RU,2021-07-27 19:46:33,57.1334,103.9112,62.76,62,1,0.92
542,Villamontes,BO,2021-07-27 19:46:33,-21.25,-63.5,65.79,25,28,10.16
543,Filadelfia,US,2021-07-27 19:43:37,39.9523,-75.1638,95.5,44,40,5.01
544,Cheremisinovo,RU,2021-07-27 19:46:34,51.8855,37.2646,68.11,57,41,4.63
545,Lisakovsk,KZ,2021-07-27 19:46:34,52.5369,62.4936,63.54,48,61,5.75
546,Ucluelet,CA,2021-07-27 19:42:26,48.9329,-125.5528,81.09,91,5,1.99
547,Walvis Bay,NA,2021-07-27 19:44:35,-22.9575,14.5053,61.75,63,0,3.44
548,Kuandian,CN,2021-07-27 19:46:34,40.7286,124.7847,71.1,88,54,3.33
549,Sibolga,ID,2021-07-27 19:46:35,1.7427,98.7792,76.44,91,18,2.26
550,Constantine,DZ,2021-07-27 19:42:54,36.365,6.6147,90.81,22,40,4.61
551,Fairbanks,US,2021-07-27 19:46:35,64.8378,-147.7164,64.22,72,75,1.01
552,Mogadishu,SO,2021-07-27 19:46:36,2.0371,45.3438,76.68,83,100,20.71
553,Caibarien,CU,2021-07-27 19:46:36,22.5206,-79.4669,90.72,68,16,9.31
554,Buraydah,SA,2021-07-27 19:46:36,26.326,43.975,102.65,14,0,11.1
555,El Dorado,US,2021-07-27 19:41:58,38.7666,-120.5177,91.56,26,40,8.57
556,Melur,IN,2021-07-27 19:46:37,10.05,78.3333,81.03,69,100,6.4
557,San Vicente,AR,2021-07-27 19:46:37,-26.6167,-54.1333,51.66,40,6,6.96
558,Touros,BR,2021-07-27 19:46:37,-5.1989,-35.4608,77.9,75,0,14.67
559,Lewes,GB,2021-07-27 19:46:37,50.8736,0.0113,65.64,90,39,1.99
560,Phalombe,MW,2021-07-27 19:46:38,-15.8064,35.6507,56.39,82,32,4.36
561,Notodden,NO,2021-07-27 19:46:38,59.5594,9.2585,67.19,92,100,3.85
562,Barra Do Corda,BR,2021-07-27 19:46:39,-5.5,-45.25,96.31,25,18,3.2
563,Itoman,JP,2021-07-27 19:46:39,26.1247,127.6694,82.42,89,75,10.36
564,Flin Flon,CA,2021-07-27 19:44:02,54.7682,-101.865,75.04,53,90,5.75
565,Rreshen,AL,2021-07-27 19:46:39,41.7675,19.8756,74.48,40,1,3.87
566,Balykshi,KZ,2021-07-27 19:46:40,47.0667,51.8667,78.8,27,0,8.95
567,Coffs Harbour,AU,2021-07-27 19:46:40,-30.3,153.1333,47.14,95,5,3.44
568,Victor Harbor,AU,2021-07-27 19:46:40,-35.5667,138.6167,56.71,75,2,1.99
569,Plettenberg Bay,ZA,2021-07-27 19:46:41,-34.0527,23.3716,56.84,85,2,4.18
570,Manaure,CO,2021-07-27 19:46:41,11.7751,-72.4445,87.19,60,90,17.22
571,Marrakesh,MA,2021-07-27 19:45:11,31.6315,-8.0083,91.47,35,0,10.36
572,Meiktila,MM,2021-07-27 19:46:41,20.8667,95.8667,74.79,88,94,15.84
573,Doha,QA,2021-07-27 19:46:42,25.2867,51.5333,98.91,58,0,2.3
574,Rio Gallegos,AR,2021-07-27 19:45:44,-51.6226,-69.2181,42.85,81,90,10.36
575,Zvishavane,ZW,2021-07-27 19:46:42,-20.3267,30.0665,51.62,70,0,3.87
576,Orlik,RU,2021-07-27 19:46:42,52.5178,99.825,54.79,92,56,0.81
577,Beira,MZ,2021-07-27 19:42:48,-19.8436,34.8389,68.09,83,20,6.91
578,Dundwaraganj,IN,2021-07-27 19:46:43,27.7333,78.95,81.75,85,22,11.45
579,Mayor Pablo Lagerenza,PY,2021-07-27 19:46:43,-19.9309,-60.7718,61.36,33,96,11.97
580,Grindavik,IS,2021-07-27 19:43:54,63.8424,-22.4338,55.35,82,0,19.57
581,Gao,ML,2021-07-27 19:42:07,16.6362,1.637,91.09,45,93,9.46
582,Tortoli,IT,2021-07-27 19:46:44,39.9256,9.6572,79.99,78,0,18.41
583,Boa Vista,BR,2021-07-27 19:42:10,2.8197,-60.6733,91.38,49,40,8.05
584,Weligama,LK,2021-07-27 19:46:44,5.9667,80.4167,78.35,89,100,10.22
585,Ayan,RU,2021-07-27 19:46:44,56.45,138.1667,68.09,70,82,9.48
