City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Babushkin,RU,51.7122,105.8647,53.37,96,100,13.96,overcast clouds
345,Lompoc,US,34.6391,-120.4579,82.22,79,90,13.8,mist
346,Kutum,SD,14.2,24.6667,80.2,55,98,4.43,overcast clouds
347,Coquimbo,CL,-29.9533,-71.3436,51.53,87,20,1.14,few clouds
348,Sao Joao Da Barra,BR,-21.6403,-41.0511,61.95,58,9,22.88,clear sky
349,Yamada,JP,39.4667,141.95,79.27,78,34,8.86,scattered clouds
350,Manikganj,BD,23.8553,90.0125,78.78,93,100,9.86,overcast clouds
351,Amberieu-En-Bugey,FR,45.9589,5.3432,67.98,93,61,3.0,broken clouds
352,Alghero,IT,40.5589,8.3181,71.69,83,0,4.61,clear sky
353,Kualakapuas,ID,-3.0091,114.3876,75.36,79,95,2.55,overcast clouds
354,Khani,GE,41.9563,42.9566,58.57,89,21,4.29,few clouds
355,Waipawa,NZ,-41.4122,175.5153,57.94,62,20,3.85,few clouds
356,Lyuban,BY,52.7985,28.0048,61.92,92,0,5.99,clear sky
357,San Julian,MX,21.0167,-102.1667,70.88,58,98,5.21,overcast clouds
358,Povenets,RU,62.8487,34.8262,58.35,98,98,0.98,heavy intensity rain
359,Lazaro Cardenas,MX,17.9583,-102.2,85.05,72,89,9.01,overcast clouds
360,College,US,64.8569,-147.8028,69.58,61,75,3.44,broken clouds
361,Mvuma,ZW,-19.2792,30.5283,48.25,62,4,6.55,clear sky
362,Taltal,CL,-25.4,-70.4833,61.74,56,13,6.13,few clouds
363,Riyadh,SA,24.6877,46.7219,89.74,15,46,3.87,scattered clouds
364,Kropachevo,RU,55.0112,57.9896,55.67,68,100,12.35,light rain
365,Gornopravdinsk,RU,60.05,69.9,44.47,98,75,3.94,light rain
366,Chernyshevskiy,RU,63.0128,112.4714,65.21,41,5,6.49,clear sky
367,Bage,BR,-31.3314,-54.1069,41.81,75,0,4.61,clear sky
368,Caravelas,BR,-17.7125,-39.2481,71.1,77,100,14.29,overcast clouds
369,Manaure,CO,11.7751,-72.4445,86.4,61,16,17.47,few clouds
370,Igbo Ora,NG,7.4333,3.2833,73.08,85,48,3.38,scattered clouds
371,Yerbogachen,RU,61.2767,108.0108,66.58,47,3,8.72,clear sky
372,Vostok,RU,46.4856,135.8833,69.15,97,94,1.99,light rain
373,Alpena,US,45.0617,-83.4327,73.72,56,1,16.11,clear sky
374,Kumluca,TR,36.3703,30.2869,85.19,30,0,9.46,clear sky
375,Fortuna,US,40.5982,-124.1573,62.33,82,20,12.66,few clouds
376,Ust-Kuyga,RU,70.0167,135.6,63.37,37,49,2.89,scattered clouds
377,Tatawin,TN,32.9297,10.4518,83.28,39,0,5.97,clear sky
378,Kaeo,NZ,-35.1,173.7833,65.32,79,95,11.88,overcast clouds
379,Uvinza,TZ,-5.1036,30.3911,66.79,49,3,2.75,clear sky
380,Pipar,IN,26.3856,73.5378,80.37,81,99,13.94,overcast clouds
381,Shubarkuduk,KZ,49.1447,56.4872,65.03,34,74,0.76,broken clouds
382,Taoudenni,ML,22.6783,-3.9836,99.81,24,35,8.86,scattered clouds
383,Dali,CN,25.7,100.1833,63.86,95,100,2.1,overcast clouds
384,Vanimo,PG,-2.6741,141.3028,83.68,73,81,4.23,light rain
385,Birjand,IR,32.8663,59.2211,73.87,27,0,4.61,clear sky
386,Fairfield,US,41.2668,-73.3162,72.99,92,90,1.99,light rain
387,Dicabisagan,PH,17.0818,122.4157,84.09,71,99,1.59,overcast clouds
388,Aljezur,PT,37.3191,-8.8033,61.12,85,0,11.43,clear sky
389,Urcos,PE,-13.6861,-71.6228,55.29,78,48,6.24,scattered clouds
390,Asmara,ER,15.3333,38.9333,62.11,76,83,6.93,broken clouds
391,Marshall,US,34.3834,-86.3333,89.49,53,1,0.0,clear sky
392,Atherton,GB,53.5237,-2.4935,58.28,93,83,2.93,light rain
393,Solnechnyy,RU,50.7214,136.6319,64.98,82,93,7.23,overcast clouds
394,Tommot,RU,58.9564,126.2925,62.89,55,2,5.1,clear sky
395,Port Hedland,AU,-20.3167,118.5667,69.85,78,90,8.05,overcast clouds
396,Padang,ID,-0.9492,100.3543,69.85,77,100,3.62,overcast clouds
397,Hermiston,US,45.8404,-119.2895,104.65,20,1,6.91,clear sky
398,Saint-Pierre,RE,-21.3393,55.4781,69.48,75,75,28.77,broken clouds
399,Xudat,AZ,41.631,48.681,71.73,47,81,3.78,broken clouds
400,Suntar,RU,62.1444,117.6319,66.96,42,23,4.94,few clouds
401,Pevek,RU,69.7008,170.3133,32.09,98,100,25.03,snow
402,Vila Do Maio,CV,15.1333,-23.2167,77.79,78,88,8.21,overcast clouds
403,Aswan,EG,24.0934,32.907,87.1,21,0,11.5,clear sky
404,Kozhva,RU,65.1073,57.0459,43.72,94,76,2.95,broken clouds
405,Magadan,RU,59.5667,150.8,54.73,50,1,8.59,clear sky
406,Guanica,PR,17.9716,-66.908,83.98,81,6,8.01,clear sky
407,Marsa Matruh,EG,31.3525,27.2453,78.98,76,0,12.5,clear sky
408,Naples,IT,40.8333,14.25,82.51,70,0,1.14,clear sky
409,Bilma,NE,18.6853,12.9164,94.53,27,9,7.94,clear sky
410,Sitka,US,57.0531,-135.33,67.89,64,20,4.61,few clouds
411,La Asuncion,VE,11.0333,-63.8628,78.53,94,96,12.66,overcast clouds
412,San Lawrenz,MT,36.0553,14.204,81.86,46,0,6.26,clear sky
413,Dobre Miasto,PL,53.9867,20.3975,57.88,79,80,7.14,broken clouds
414,Nouadhibou,MR,20.931,-17.0347,67.98,94,95,12.66,overcast clouds
415,Los Llanos De Aridane,ES,28.6585,-17.9182,69.55,94,90,16.11,overcast clouds
416,Durban,ZA,-29.8579,31.0292,62.02,76,1,3.0,clear sky
417,Mackay,AU,-21.15,149.2,72.68,84,37,15.41,scattered clouds
418,Kadoma,JP,34.7333,135.5833,89.65,68,75,5.75,broken clouds
419,Kahului,US,20.8947,-156.47,87.82,73,40,25.32,scattered clouds
420,Rocha,UY,-34.4833,-54.3333,40.01,84,11,4.94,few clouds
421,Ban Chang,TH,12.7254,101.0553,87.42,83,40,6.91,scattered clouds
422,Inuvik,CA,68.3499,-133.7218,67.06,55,90,3.44,overcast clouds
423,Akhtanizovskaya,RU,45.32,37.1,64.87,61,0,2.93,clear sky
424,Belaya Gora,RU,68.5333,146.4167,53.22,48,93,4.63,overcast clouds
425,Alofi,NU,-19.0595,-169.9187,78.69,73,75,14.97,broken clouds
426,Yangambi,CD,0.8102,24.4336,72.03,80,64,1.77,broken clouds
427,Hinganghat,IN,20.5667,78.8333,78.21,83,100,10.89,overcast clouds
428,Krasnomayskiy,RU,57.6194,34.4099,59.77,97,70,4.88,broken clouds
429,Filingue,NE,14.3521,3.3168,85.77,55,64,3.02,broken clouds
430,Rio Brilhante,BR,-21.8019,-54.5464,45.64,39,33,6.29,scattered clouds
431,Spearfish,US,44.4908,-103.8594,84.02,27,1,7.0,clear sky
432,Rosarito,MX,32.3333,-117.0333,90.93,61,64,12.06,broken clouds
433,San-Pedro,CI,4.7485,-6.6363,74.8,89,91,3.96,overcast clouds
434,Qovlar,AZ,40.948,45.735,65.25,77,1,4.34,clear sky
435,Batemans Bay,AU,-35.7167,150.1833,59.09,36,0,2.71,clear sky
436,Wexford,IE,52.3342,-6.4575,55.53,92,100,21.5,heavy intensity rain
437,Prado,BR,-17.3411,-39.2208,71.44,79,98,14.92,overcast clouds
438,Holland,US,42.7875,-86.1089,77.97,64,1,3.0,clear sky
439,Pafos,CY,34.7667,32.4167,84.11,38,0,6.91,clear sky
440,Nome,US,64.5011,-165.4064,50.16,93,90,13.8,light rain
441,Nizhniy Baskunchak,RU,48.2198,46.8311,79.95,28,47,8.77,scattered clouds
442,San Policarpo,PH,12.1791,125.5072,84.43,71,85,5.88,overcast clouds
443,Touros,BR,-5.1989,-35.4608,77.9,80,91,13.85,overcast clouds
444,Cedar City,US,37.6775,-113.0619,78.4,46,1,13.8,clear sky
445,Vao,NC,-22.6667,167.4833,71.47,63,34,13.09,scattered clouds
446,Piacabucu,BR,-10.4056,-36.4344,72.77,88,4,6.13,clear sky
447,Genhe,CN,50.7833,121.5167,69.75,63,18,3.6,few clouds
448,Manokwari,ID,-0.8667,134.0833,82.72,69,41,2.98,scattered clouds
449,Wajir,KE,1.7471,40.0573,71.65,69,96,15.64,overcast clouds
450,Turukhansk,RU,65.8167,87.9833,58.35,86,100,8.59,overcast clouds
451,Korem,ET,12.5058,39.5228,60.37,80,100,1.41,light rain
452,Hofn,IS,64.2539,-15.2082,51.87,91,57,3.58,broken clouds
453,Cabedelo,BR,-6.9811,-34.8339,75.87,81,41,12.21,scattered clouds
454,Ust-Karsk,RU,52.7011,118.8077,64.92,85,48,4.85,scattered clouds
455,Boyolangu,ID,-8.1181,111.8935,76.05,87,85,4.88,overcast clouds
456,Coihaique,CL,-45.5752,-72.0662,42.75,87,90,2.3,light intensity shower rain
457,Grand-Santi,GF,4.25,-54.3833,72.64,99,46,2.1,moderate rain
458,Naryan-Mar,RU,67.6713,53.087,42.98,90,94,3.11,overcast clouds
459,Moose Factory,CA,51.2585,-80.6094,55.4,71,90,9.22,overcast clouds
460,Saint-Augustin,CA,51.226,-58.6502,56.46,67,85,7.94,overcast clouds
461,Shalakusha,RU,62.2247,40.2539,56.39,97,95,0.43,overcast clouds
462,Inhambane,MZ,-23.865,35.3833,64.42,78,0,4.83,clear sky
463,Akyab,MM,20.15,92.9,80.89,88,100,12.1,overcast clouds
464,Quatre Cocos,MU,-20.2078,57.7625,69.1,78,70,20.69,light rain
465,Tomatlan,MX,19.9333,-105.25,86.29,67,20,5.19,few clouds
466,Jalu,LY,29.0331,21.5482,80.71,52,0,11.07,clear sky
467,Beringovskiy,RU,63.05,179.3167,43.68,83,90,9.71,overcast clouds
468,Celestun,MX,20.8667,-90.4,84.56,71,51,18.54,broken clouds
469,Mulege,MX,26.8833,-111.9833,94.06,46,7,3.89,clear sky
470,Ati,TD,13.2154,18.3353,73.71,82,100,13.51,overcast clouds
471,Socorro,US,31.6546,-106.3033,94.37,23,40,16.11,scattered clouds
472,Fuerte Olimpo,PY,-21.0415,-57.8738,50.36,23,40,5.44,scattered clouds
473,Luderitz,NA,-26.6481,15.1594,62.58,40,0,7.43,clear sky
474,Kamakwie,SL,9.5,-12.2333,72.14,96,98,2.86,overcast clouds
475,Steamboat Springs,US,40.485,-106.8317,85.93,43,75,4.61,broken clouds
476,Smolenka,RU,52.1352,113.4974,60.87,88,40,6.71,scattered clouds
477,Wasilla,US,61.5814,-149.4394,63.28,74,90,3.44,overcast clouds
478,Port-Cartier,CA,50.0334,-66.8654,62.82,82,100,3.67,overcast clouds
479,Hamilton,US,39.1834,-84.5333,85.05,81,90,1.99,overcast clouds
480,Cururupu,BR,-1.8283,-44.8683,75.43,89,4,3.33,clear sky
481,Amet,IN,25.3,73.9333,75.92,86,96,12.12,overcast clouds
482,Santiago Del Estero,AR,-27.7951,-64.2615,47.8,34,0,8.57,clear sky
483,Saint-Louis,SN,16.3333,-15.0,83.84,63,98,8.59,overcast clouds
484,Bowen,AU,-20.0167,148.2333,73.51,71,3,8.9,clear sky
485,Zakharovo,RU,54.366,39.2792,64.76,85,62,4.7,broken clouds
486,Dubti,ET,11.7361,41.0853,83.32,59,84,11.74,light rain
487,Boende,CD,-0.2167,20.8667,73.89,48,51,1.32,broken clouds
488,Pingzhuang,CN,42.0372,119.2889,66.74,97,100,7.63,moderate rain
489,Juruti,BR,-2.1522,-56.0922,75.15,85,59,3.76,broken clouds
490,Bukama,CD,-9.2,25.85,68.9,40,0,2.24,clear sky
491,Maragogi,BR,-9.0122,-35.2225,74.17,87,59,6.15,broken clouds
492,Ponta Delgada,PT,37.7333,-25.6667,70.52,88,40,6.91,scattered clouds
493,Hastings,GB,50.8552,0.5729,62.35,89,73,9.8,broken clouds
494,Baoning,CN,25.3378,110.026,80.46,89,40,2.24,scattered clouds
495,Choszczno,PL,53.169,15.4205,59.43,72,48,7.0,scattered clouds
496,Agadez,NE,19.75,10.25,89.82,9,7,7.54,clear sky
497,Pisco,PE,-13.7,-76.2167,63.01,82,90,10.36,overcast clouds
498,Surt,LY,31.2089,16.5887,80.8,76,0,7.94,clear sky
499,Xapuri,BR,-10.6517,-68.5044,62.62,36,0,3.67,clear sky
500,Kwinana,AU,-32.25,115.7667,58.8,66,100,29.17,light rain
501,Xining,CN,36.6167,101.7667,61.77,44,1,2.33,clear sky
502,Barcelos,PT,41.5388,-8.6151,64.29,91,0,3.6,clear sky
503,Ca Mau,VN,9.1769,105.15,76.19,95,100,12.84,overcast clouds
504,Karimganj,IN,24.8667,92.35,77.04,93,100,0.96,moderate rain
505,Narsaq,GL,60.9167,-46.05,48.42,86,78,2.91,broken clouds
506,Palmer,US,42.1584,-72.3287,71.31,78,90,7.0,overcast clouds
507,Olinda,BR,-8.0089,-34.8553,76.73,73,75,6.91,broken clouds
508,Khasan,RU,42.4308,130.6434,79.75,81,99,1.7,overcast clouds
509,Superior,US,46.7208,-92.1041,77.97,47,1,6.91,clear sky
510,Llanes,ES,43.4198,-4.7549,65.26,87,26,4.97,scattered clouds
511,Tonj,SS,7.2737,28.6822,70.43,97,100,1.57,light rain
512,Cerrito,CO,6.8432,-72.694,52.99,95,95,6.26,overcast clouds
513,Quesnel,CA,52.9999,-122.5029,84.7,24,1,0.0,clear sky
514,Qaqortoq,GL,60.7167,-46.0333,48.7,87,74,0.72,broken clouds
515,Huancavelica,PE,-12.7667,-74.9833,39.18,87,93,0.45,overcast clouds
516,Itarema,BR,-2.9248,-39.9167,78.49,83,67,11.14,broken clouds
517,Mandalgovi,MN,45.7625,106.2708,63.25,56,30,14.34,scattered clouds
518,Santa Cruz,BO,-17.8,-63.1667,62.06,34,75,6.91,broken clouds
519,Killybegs,IE,54.6333,-8.45,56.44,91,100,5.93,overcast clouds
520,Podyuga,RU,61.095,40.8647,56.12,99,67,4.36,broken clouds
521,Cheney,US,47.4874,-117.5758,100.76,18,20,6.91,few clouds
522,West Bay,KY,19.3667,-81.4167,86.07,79,40,1.99,scattered clouds
523,Craig,US,40.5153,-107.5464,90.59,25,1,0.0,clear sky
524,Mount Isa,AU,-20.7333,139.5,78.57,25,0,8.05,clear sky
525,Morant Bay,JM,17.8815,-76.4093,83.82,83,100,10.83,overcast clouds
526,Bilgoraj,PL,50.5411,22.722,66.36,73,51,4.88,broken clouds
527,Djougou,BJ,9.7085,1.666,71.71,78,64,3.44,broken clouds
528,Meiganga,CM,6.5167,14.3,64.08,97,99,3.2,overcast clouds
529,Half Moon Bay,US,37.4636,-122.4286,96.75,67,75,10.36,broken clouds
530,Usakos,NA,-22.0,15.6,58.21,22,0,11.99,clear sky
531,Gat,IL,31.61,34.7642,81.39,76,0,4.52,clear sky
532,Sept-Iles,CA,50.2001,-66.3821,63.12,77,90,0.0,overcast clouds
533,Rjukan,NO,59.8789,8.5941,58.46,93,100,5.95,overcast clouds
534,Fukue,JP,32.6881,128.8419,84.56,74,75,2.3,broken clouds
535,Beira,MZ,-19.8436,34.8389,62.69,94,0,0.0,clear sky
536,Oyan,NG,8.05,4.7667,71.47,89,92,6.02,overcast clouds
537,Rehoboth,NA,-23.3167,17.0833,44.78,35,0,4.05,clear sky
538,Bathsheba,BB,13.2167,-59.5167,81.21,74,40,16.11,scattered clouds
539,Ishigaki,JP,24.3448,124.1572,86.13,84,40,9.22,scattered clouds
540,Slupsk,PL,54.4641,17.0287,57.15,73,6,10.2,clear sky
541,Ilovlya,RU,49.3033,43.9796,74.5,44,26,5.39,scattered clouds
542,General Roca,AR,-39.0333,-67.5833,46.8,24,0,10.63,clear sky
543,Portland,US,45.5234,-122.6762,100.47,23,20,4.0,few clouds
544,Chimore,BO,-16.9833,-65.1333,53.98,47,87,3.33,overcast clouds
545,Maridi,SS,4.9158,29.4742,64.9,97,93,4.29,overcast clouds
546,Kyren,RU,51.6828,102.1408,55.49,98,100,0.69,overcast clouds
547,Kaluga,RU,54.5,35.5,62.11,83,86,7.45,overcast clouds
548,Lithakia,GR,37.7167,20.8333,83.59,65,1,5.06,clear sky
549,Te Anau,NZ,-45.4167,167.7167,50.67,80,100,1.14,light rain
550,Bonavista,CA,48.6499,-53.1147,63.12,87,31,5.14,scattered clouds
551,Teshie,GH,5.5836,-0.1072,77.56,94,75,9.22,broken clouds
552,Batagay-Alyta,RU,67.8006,130.4114,61.14,36,18,2.66,few clouds
553,Williams Lake,CA,52.1415,-122.1445,85.57,23,20,1.01,few clouds
554,Portales,US,34.1862,-103.3344,88.34,31,58,10.83,broken clouds
555,Kieta,PG,-6.2167,155.6333,84.83,70,20,5.28,few clouds
556,Amfiklia,GR,38.6333,22.5833,80.31,26,0,2.8,clear sky
557,Leningradskiy,RU,69.3833,178.4167,32.92,96,100,21.16,overcast clouds
558,Kupang,ID,-10.1667,123.5833,79.54,72,15,10.4,few clouds
559,Katobu,ID,-4.9408,122.5276,78.76,82,92,5.01,overcast clouds
560,Buala,SB,-8.145,159.5921,84.45,69,2,7.05,clear sky
561,Praya,CV,14.9215,-23.5087,77.54,73,75,12.66,broken clouds
562,Neunkirchen,DE,49.35,7.1833,58.71,87,0,2.3,clear sky
563,The Valley,AI,18.217,-63.0578,82.26,79,100,18.16,overcast clouds
564,Mstera,RU,56.3789,41.92,61.9,94,70,5.86,broken clouds
565,Bibiani,GH,6.4635,-2.3194,69.1,96,69,2.28,broken clouds
566,Naro Moru,KE,-0.1676,37.0213,52.57,93,97,8.41,overcast clouds
567,Rassvet,RU,46.8333,40.75,69.31,71,0,6.13,clear sky
568,Bairiki,KI,1.3292,172.9752,82.98,73,9,10.94,clear sky
569,Skibbereen,IE,51.55,-9.2667,55.2,88,100,13.8,overcast clouds
570,Covington,US,39.0837,-84.5086,85.59,82,90,10.36,overcast clouds
571,Madukkur,IN,10.4833,79.4,80.89,60,100,11.14,overcast clouds
572,Mubi,NG,10.2676,13.2644,70.7,92,100,2.15,overcast clouds
573,Tilichiki,RU,60.4667,166.1,56.44,45,18,8.75,few clouds
574,Bembibre,ES,42.6177,-6.4155,62.06,87,0,1.01,clear sky
575,Porbandar,IN,21.6422,69.6093,81.73,83,99,24.32,overcast clouds
576,Aktash,RU,50.3,87.7333,46.06,73,68,2.01,broken clouds
577,Sesheke,ZM,-17.4759,24.2968,51.89,50,55,3.51,broken clouds
578,Atascadero,US,35.4894,-120.6707,94.28,42,2,10.0,clear sky
579,Voznesenye,RU,61.0106,35.4781,61.39,90,42,10.09,scattered clouds
580,Dudinka,RU,69.4058,86.1778,55.81,94,100,5.41,light rain
581,Jasper,US,37.2001,-94.3502,95.0,51,1,5.75,clear sky
582,Canico,PT,32.6333,-16.85,72.23,80,20,16.11,few clouds
583,Yulara,AU,-25.2406,130.9889,64.24,45,0,8.05,clear sky
584,Merrill,US,45.1805,-89.6835,75.15,70,1,5.75,clear sky
585,Miri,MY,4.4148,114.0089,78.94,83,40,8.05,scattered clouds
586,Ferme-Neuve,CA,46.7001,-75.4493,60.58,99,100,3.33,overcast clouds
587,Tutoia,BR,-2.7619,-42.2744,77.92,87,24,7.65,few clouds
588,Stein,DE,49.4167,11.0167,59.04,89,0,3.44,clear sky
589,Tyumentsevo,RU,53.3224,81.498,53.85,75,72,6.02,broken clouds
590,Jacmel,HT,18.2342,-72.5347,79.99,80,10,5.97,clear sky
591,Kachiry,KZ,53.0675,76.1036,52.84,62,0,5.5,clear sky
592,Vardo,NO,70.3705,31.1107,45.05,86,100,4.59,overcast clouds
593,Central Point,US,42.376,-122.9164,98.1,78,53,5.68,broken clouds
594,Nelson Bay,AU,-32.7167,152.15,57.96,68,0,4.99,clear sky
595,San Luis,AR,-33.295,-66.3356,44.76,34,0,6.08,clear sky
596,Terney,RU,45.0503,136.6092,78.66,73,89,4.99,overcast clouds
597,Lethem,GY,3.3803,-59.7968,72.54,94,84,1.9,broken clouds
598,Skibotn,NO,69.3913,20.2679,48.29,79,100,4.7,overcast clouds
599,Lubbock,US,33.6001,-101.8338,90.14,41,20,3.0,few clouds
600,Kijabe,KE,-0.933,36.5758,55.42,91,97,2.77,overcast clouds
601,Terebovlya,UA,49.3019,25.71,66.22,86,0,6.73,clear sky
602,Maniitsoq,GL,65.4167,-52.9,46.78,75,56,11.3,broken clouds
603,Tres Picos,MX,15.8667,-93.5333,77.76,94,97,4.61,overcast clouds
604,Alamosa,US,37.4695,-105.87,83.71,34,40,8.05,scattered clouds
605,Antofagasta,CL,-23.65,-70.4,63.21,67,30,6.46,scattered clouds
606,Akashi,JP,34.6333,134.9833,89.73,68,3,5.41,clear sky
607,Sisimiut,GL,66.9395,-53.6735,49.33,72,76,5.01,broken clouds
608,Kyshtovka,RU,56.555,76.6271,50.97,77,82,5.93,broken clouds
609,Okha,RU,53.5739,142.9478,60.01,98,100,4.68,light rain
610,Palu,ID,-0.8917,119.8707,80.49,84,97,1.88,overcast clouds
611,Baykit,RU,61.67,96.37,61.65,95,87,3.22,light rain
612,Auki,SB,-8.7676,160.7034,85.48,64,7,2.17,clear sky
613,Sinjar,IQ,36.3209,41.8754,89.29,25,1,7.76,clear sky
614,Sao Felix Do Xingu,BR,-6.6447,-51.995,80.15,40,30,1.79,scattered clouds
615,Kultuk,RU,51.7208,103.6956,55.67,94,100,1.36,overcast clouds
616,Ganzhou,CN,28.8184,115.4327,83.26,75,21,2.91,few clouds
617,Bayan,CN,46.0833,127.4,78.33,74,100,1.83,overcast clouds
618,Maracaibo,VE,10.6317,-71.6406,82.11,77,17,8.61,few clouds
619,Puerto Del Rosario,ES,28.5004,-13.8627,71.35,73,28,8.05,scattered clouds
620,Roald,NO,62.5833,6.1333,64.17,94,90,13.8,overcast clouds
621,Korla,CN,41.7597,86.1469,88.3,22,45,18.59,scattered clouds
622,Rio Tercero,AR,-32.173,-64.1141,33.48,39,0,7.36,clear sky
623,Aktau,KZ,43.65,51.2,66.78,32,27,7.87,scattered clouds
624,Pattaya,TH,12.9333,100.8833,87.87,79,100,17.47,overcast clouds
625,Glendive,US,47.1053,-104.7125,76.95,43,75,16.11,broken clouds
626,Almaznyy,RU,48.0448,40.045,66.34,66,64,4.94,broken clouds
627,Sisian,AM,39.5256,46.0251,59.36,91,77,5.91,broken clouds
628,Laranjeiras Do Sul,BR,-25.4078,-52.4161,32.09,76,0,2.82,light snow
629,Serdobsk,RU,52.4586,44.2169,65.59,83,25,5.1,scattered clouds
630,Pinheiro Machado,BR,-31.5783,-53.3811,39.06,84,7,2.84,clear sky
631,Castelletto Sopra Ticino,IT,45.72,8.6336,74.12,84,0,4.61,clear sky
632,Kysyl-Syr,RU,63.8986,122.7617,68.02,40,71,0.4,broken clouds
633,Mount Gambier,AU,-37.8333,140.7667,51.71,54,40,19.57,scattered clouds
634,Hilton Head Island,US,32.2163,-80.7526,85.05,80,1,5.75,clear sky
635,Sorong,ID,-0.8833,131.25,80.87,81,47,2.77,scattered clouds
636,Brosteni,RO,47.2333,25.7,65.37,93,0,2.35,clear sky
637,Lang Son,VN,21.8333,106.7333,79.86,90,100,1.48,overcast clouds
638,Moussoro,TD,13.6408,16.4901,79.63,72,91,10.2,overcast clouds
639,Karratha,AU,-20.7377,116.8463,68.45,66,1,4.5,clear sky
640,Puerto Ayacucho,VE,5.6639,-67.6236,77.83,81,26,1.3,scattered clouds
641,Santa Lucia,ES,27.9117,-15.5407,64.76,73,20,23.02,few clouds
642,Andros Town,BS,24.7,-77.7667,85.96,67,2,11.7,clear sky
643,Vilcun,CL,-38.65,-72.2333,43.54,93,1,2.26,clear sky
644,Ylojarvi,FI,61.5563,23.5961,60.8,91,0,6.91,clear sky
645,Tadine,NC,-21.55,167.8833,74.59,56,13,6.93,few clouds
646,Ontario,US,34.0633,-117.6509,105.85,27,75,7.0,broken clouds
647,Sinnamary,GF,5.3833,-52.95,78.4,83,1,6.11,clear sky
648,Arroyo,ES,41.6096,-4.7969,71.08,44,0,9.22,clear sky
649,Kharan,PK,28.5833,65.4167,89.8,13,19,3.06,few clouds
650,Cuamba,MZ,-14.8031,36.5372,58.08,79,10,4.05,clear sky
651,Acapulco,MX,16.8634,-99.8901,85.82,70,75,6.91,broken clouds
652,Newport,GB,51.5877,-2.9984,59.07,91,100,15.14,overcast clouds
653,Kalvarija,LT,54.4,23.2333,61.75,85,50,6.2,scattered clouds
654,Huancabamba,PE,-5.2386,-79.4506,57.94,90,94,5.77,overcast clouds
655,Nasirabad,IN,26.3,74.7333,78.58,85,86,15.3,overcast clouds
656,Pangnirtung,CA,66.1451,-65.7125,53.1,64,18,2.89,few clouds
657,Anadyr,RU,64.75,177.4833,41.5,93,75,17.0,light intensity shower rain
658,Yeniseysk,RU,58.4497,92.1703,56.61,83,33,1.3,scattered clouds
659,Zapolyarnyy,RU,69.4154,30.8136,43.88,89,100,4.12,overcast clouds
660,Damphu,BT,27.0721,90.1096,70.5,97,100,3.15,overcast clouds
661,Prudy,RU,57.5738,46.2718,58.93,99,74,5.35,broken clouds
662,El Carmen,CO,8.5106,-73.4478,70.41,91,76,3.76,broken clouds
663,Tuy Hoa,VN,13.0833,109.3,85.89,63,52,14.56,broken clouds
664,Sicamous,CA,50.8331,-118.9856,94.12,16,4,3.83,clear sky
665,Kampene,CD,-3.6,26.6667,70.11,68,41,0.72,scattered clouds
666,Poum,NC,-20.2333,164.0167,73.56,66,5,6.4,clear sky
667,Abalak,RU,58.1286,68.5944,44.55,98,55,3.98,broken clouds
668,Suez,EG,29.9737,32.5263,77.72,63,0,6.22,clear sky
669,Roswell,US,34.0232,-84.3616,89.71,66,1,6.91,clear sky
670,Malatya,TR,38.5,38.0,71.65,38,0,3.44,clear sky
671,Buluang,PH,13.3068,123.3425,83.73,80,100,7.7,overcast clouds
672,Chanute,US,37.6792,-95.4572,95.11,49,1,5.75,clear sky
673,Shenjiamen,CN,29.9576,122.298,79.95,89,90,5.82,overcast clouds
674,Venado Tuerto,AR,-33.7456,-61.9688,41.77,48,0,7.78,clear sky
675,Mattru,SL,7.6244,-11.8332,72.64,92,55,1.59,broken clouds
676,Nioro,GM,13.35,-15.75,76.64,89,98,6.24,overcast clouds
677,Monduli,TZ,-3.3,36.45,53.56,91,36,6.29,scattered clouds
678,Genoa,IT,44.4129,8.9573,76.15,88,0,4.0,clear sky
679,Acarau,BR,-2.8856,-40.12,78.19,84,68,10.69,broken clouds
680,Wagar,SD,16.1525,36.2032,83.57,67,35,14.36,scattered clouds
681,Kudahuvadhoo,MV,2.6708,72.8944,81.55,73,93,4.83,overcast clouds
682,Kanigoro,ID,-8.13,112.219,75.9,84,68,7.09,broken clouds
683,Victor Harbor,AU,-35.5667,138.6167,64.47,47,70,4.0,broken clouds
684,Dunmore East,IE,52.1514,-6.9861,54.77,73,100,21.3,moderate rain
685,Polson,US,47.6936,-114.1632,96.94,25,3,4.85,clear sky
686,Loa Janan,ID,-0.583,117.095,79.5,84,70,4.18,broken clouds
687,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,53.47,30,50,5.26,scattered clouds
688,Hailar,CN,49.2,119.7,70.47,75,34,5.26,scattered clouds
689,Saint-Francois,FR,46.4154,3.9054,64.18,92,0,3.44,clear sky
690,Christchurch,NZ,-43.5333,172.6333,56.91,69,51,5.01,broken clouds
691,Lasa,IT,46.6166,10.7002,61.63,95,7,2.08,clear sky
692,Yambio,SS,4.5721,28.3955,64.49,97,77,4.41,broken clouds
693,Bosaso,SO,11.2842,49.1816,89.15,43,51,26.02,broken clouds
694,Kollam,IN,8.8833,76.6,78.67,84,88,12.41,overcast clouds
695,Kuching,MY,1.55,110.3333,75.42,100,20,2.3,light rain
696,Makakilo City,US,21.3469,-158.0858,88.12,53,20,10.36,few clouds
